key_mlbam,name
572757,Keith Cantwell
572758,Alberto Cardenas
572759,Erick Carrillo
572760,Shane Carlson
572761,Matt Carpenter
572762,Blair Carson
572763,Levi Cartas
572764,Carlos Castro
572765,Richard Cates
572766,Kevin Chambers
572767,Adam Champion
572768,Dwight Childs
572769,Kevin Childs
572770,Tyler Christman
572771,John Church
572772,Steve Cilladi
572773,Jeff Cinadr
572774,Nick Ciolli
572775,Malcolm Clapsaddle
572776,Ricky Claudio
572777,Garett Claypool
572778,Mitchell Clegg
572779,Royce Consigli
572780,Chris Costantino
572781,Josh Conway
572782,Glenn Cook
572783,Chase Cooney
572784,Marquise Cooper
572785,Chanse Cooper
572786,Matt Costello
572787,Dustin Crane
572788,Tyler Cravy
572789,Evan Crawford
572790,Matt Crim
572791,Blake Crosby
572792,Conner Crumbliss
572793,Jeremy Cruz
572794,Robert Cummings
572795,Rob Currie
572796,Eric Curtis
572797,Pat Daugherty
572798,Kevin David
572799,Tony Davis
572800,Bo Davis
572801,Manuel De La Cruz
572802,Nick DeSantiago
572803,Brad Decater
572804,Cody Decker
572805,Frank DeJiulio
572806,Stefan Del Pino
572807,Trey Delk
572808,Luke Demko
572809,Clint Dempster
572810,Ryan Dennick
572812,Owen Dew
572813,Kyle Dhanani
572814,Eric Diaz
572815,Dale Dickerson
572816,Corey Dickerson
572817,Justin Dignelli
572818,Mark Doll
572819,Cody Dordan
572820,Kaohi Downing
572821,Brian Dozier
572822,Brayden Drake
572823,Jordan Drake
572824,Chad Duling
572825,Josh Dunn
572826,Timothy Dunn
572827,Jake Dunning
572828,John Durham
572829,Nick Ebert
572830,Tom Ebert
572831,Josh Edgin
572832,Chris Ellington
572833,David Erickson
572834,John Eshleman
572835,Xavier Esquivel
572836,Joel Eusebio
572837,Austin Evans
572838,James Ewing
572839,Teddy Fallon
572840,Randall Fant
572841,Alex Farotto
572842,Peter Fatse
572843,Paul Faulk
572844,Michael Faulkner
572845,Eric Federico
572846,Arby Fields
572847,Matt Fields
572848,Zach Fisher
572849,D. J. Fitzgerald
572850,Michael Flacco
572851,Regan Flaherty
572852,Mark Fleury
572853,Bryan Fogle
572854,Richard Folmer
572855,Trey Ford
572856,Chad Fortenberry
572857,Thomas Fowler
572858,Casey Frawley
572860,Tyler Gagnon
572861,Mario Gallardo
572862,David Garcia
572863,Dustin Garneau
572864,Josh Garton
572865,Hawkins Gebbers
572866,Theron Geith
572867,Dante Gentile
572868,Anthony Giansanti
572869,Ryan Gibson
572870,Trevor Gibson
572871,Jonathan Gilbert
572872,Kurt Giller
572873,Mike Gilmartin
572874,Geno Glynn
572876,Jake Goebbert
572877,Judd Golsan
572878,Michael Gonzales
572879,Justin Gonzalez
572880,Yovan Gonzalez
572881,Devin Goodwin
572882,Austin Goolsby
572884,Chris Gosik
572885,Walker Gourley
572886,Brandon Graves
572887,Seth Greene
572888,Shane Greene
572889,Nick Greenwood
572890,Brent Greer
572891,Alex Gregory
572892,Casio Grider
572893,Shawn Griffith
572894,Jimmy Gulliver
572895,Ryan Gunhouse
572896,Gabriel Gutierrez
572897,ZeErika McQueen
572898,Dane Hamilton
572899,Darion Hamilton
572900,Ryan Hamme
572901,Jason Hampton
572902,Randy Hamrick
572903,Chris Handke
572904,Robert Harris
572905,R. J. Harris
572906,Ty'Relle Harris
572907,Issac Harrow
572908,Matthew Hartunian
572909,Matthew Harughty
572910,Alex Hassan
572911,Jamie Hayes
572912,Jonathan Hedges
572913,Drew Hedman
572914,Brian Heere
572915,Kyle Heim
572916,Chris Henderson
572917,Zach Hendrix
572918,Bryant Hernandez
572919,Jose Hernandez
572920,Drew Hillman
572921,Justin Hilt
572922,Alvin Hines
572923,Nathan Hines
572924,David Hissey
572925,Josh Hodges
572926,Lance Hoge
572927,Kane Holbrooks
572928,Cody Holliday
572929,Heath Holliday
572930,Colby Holmes
572931,Willie Holmes
572932,Kyle Hoppy
572933,Dallas Hord
572934,Austin House
572935,Anthony Howard
572936,Vince Howard
572937,Derrick Hudgins
572938,Ryan Humphrey
572939,Zach Hurley
572940,Anthony Hutting
572941,B. J. Hyatt
572942,Spencer Hylander
572943,Jeff Ibarra
572944,Ethan Icard
572945,David Iden
572946,Pat Irvine
572947,Phil Irwin
572948,Matt Jackson
572949,Christopher Jacobs
572950,Matt Jansen
572951,Joe Jocketty
572952,Jake Johansen
572953,Cale Johnson
572954,Kevin Johnson
572955,Pierce Johnson
572956,Mark Jones
572957,Richard Jones
572958,Zack Jones
572959,Brian Justice
572960,Dan Kaczrowski
572961,Adam Kam
572962,Stephen Kaupang
572963,Zachary Kayne
572964,Patrick Keating
572965,Jon Keck
572966,Cody Keefer
572967,Dan Kemp
572968,Peter Kennelly
572969,Chris Kersten
572970,Chris Kessinger
572971,Dallas Keuchel
572972,Brandon King
572973,Brandon Kirby
572974,Trevor Kirk
572975,Zach Kirksey
572976,Kyle Kramp
572977,Jake Kretzer
572978,Cade Kreuter
572979,Scott Krieger
572980,Adian Kummet
572982,Aaron LaFountaine
572983,Derek Landis
572984,Shon Landry
572985,Chandler Laurent
572986,Tyler Lavigne
572987,Ryan Lee
572989,Steve Liddle
572990,Pat Light
572991,Matthew Little
572992,Stephen Locke
572993,Nick Lockwood
572994,Kyle Loretelli
572995,Chris Lovett
572996,Derrick Lowery
572997,Jeremy Lucas
572998,Josh Lucas
572999,Jordan Luvisi
573000,Robert Lyerly
573001,Gabe MacDougall
573002,Kyle Mach
573003,DeAngelo Mack
573004,Roman Madrid
573005,Mason Magleby
573006,Kevin Mahoney
573007,Kevin Mailloux
573008,Chris Manno
573009,Joe Mantiply
573011,Jack Marder
573012,Charlie Markson
573013,Cam Maron
573015,Corey Martin
573016,Kyle Martin
573017,Juan Martinez
573018,Nolan Martz
573020,Chris Matlock
573021,Shane McCatty
573022,Matthew McConnell
573023,Gavin McCourt
573024,Nick McCully
573025,Jacobbi McDaniel
573026,Timothy McDonald
573027,Chris McGuiness
573028,Demetrius McKelvie
573029,Pat McKenna
573030,Kyle McKenzie
573031,Clinton McKinney
573032,Aaron Meade
573033,Ronnie Melendez
573034,Cody Miller
573035,Joshua Miller
573036,Graham Miller
573037,Justin Milo
573038,Ryan Mollica
573039,Sterling Monfort
573040,Michael Mooney
573041,Peter Mooney
573042,Adrian Morales
573043,Isaac Morales
573044,Jobduan Morales
573045,Zachary Morgan
573046,Mike Morin
573047,Andrew Morris
573048,Tim Morris
573049,Kyle Morrison
573050,Andrew Moss
573051,Westley Moss
573052,John Murrian
573053,Christopher Murrill
573054,David Narodowski
573055,John Nasshan
573056,Mike Ness
573057,Corey Newsome
573058,Heath Nichols
573059,Sean Nicol
573060,Kevin Nolan
573061,Brett Nommensen
573062,Aaron Northcraft
573063,Jason Novak
573064,Vidal Nuño
573065,Matt Nuzzo
573066,Christian Nyberg
573067,Aaron Oates
573068,Dusty Odenbach
573069,Chris O'Dowd
573070,Joey O'Gara
573071,Wande Olabisi
573072,Eric Oliver
573073,Dane Opel
573074,R. C. Orlan
573075,Jose Oviedo
573076,Matthew Ozanne
573077,Matt Packer
573078,Christopher Page
573079,Leighton Pangilinan
573081,Jason Patton
573082,Brian Peacock
573083,Tymothy Pearson
573085,Cole Pembroke
573086,Jerome Pena
573087,Noah Perio
573088,Cameron Perkins
573089,Daniel Perkins
573090,David Peters
573091,Eric Peterson
573092,John Pivach
573094,Mike Planeta
573095,Derek Poppert
573096,Jake Porcello
573097,Tom Porter
573098,Robert Poutier
573099,Jordan Poyer
573100,Austin Pressley
573101,Jared Prince
573102,Trevon Prince
573103,Marcus Jensen
573104,Addison Proszek
573105,Jeffrey Pruitt
573106,Tillman Pugh
573107,Zach Quate
573108,Richard Racobaldo
573109,AJ Ramos
573111,Dayne Read
573112,Jon Reed
573113,Tony Renda
573114,Daniel Rhault
573115,Kyle Rhoad
573116,Chris Richburg
573117,Matt Ridings
573118,John Rigg
573119,Bobby Rinard
573120,David Rivera
573121,Nate Roberts
573122,Mike Robertson
573123,Cody Rogers
573124,Taylor Rogers
573125,Greg Rohan
573127,Zac Rosscup
573128,Nico Rosthenhausler
573129,Jeff Rowland
573130,Darius Rudoph
573131,Darin Ruf
573132,Kyle Rutter
573133,Robert Sabo
573134,Brandon Sage
573135,Tyler Saladino
573136,Jordan Sallis
573137,Gera Sanchez
573138,Matt Sanders
573139,R. J. Santigate
573140,Nick Santomauro
573142,Nick Sarianides
573143,Daniel Sarisky
573144,Mike Schaaf
573145,Casey Schmidt
573146,Scott Schneider
573147,James Schroeder
573148,Michael Schurz
573149,Nick Schwaner
573150,Ryan Scoma
573151,Christian Segar
573152,Burke Seifrit
573153,John Semel
573154,Joseph Serafin
573155,Jay Sferra
573156,Anthione Shaw
573157,Cody Shields
573158,Brady Shoemaker
573159,Ryan Shopshire
573160,Bobby Shore
573161,Nate Simon
573162,Ryan Skube
573163,Bryson Smith
573164,Cooper Smith
573165,Rand Smith
573166,Murphy Smith
573167,Scott Sommerfeld
573168,Jeff Soptic
573169,Chris Sorce
573170,Derek Spencer
573171,Vince Spilker
573172,Holden Sprague
573173,Kyle Spraker
573174,Josh Squatrito
573175,Jeff Squier
573176,Matthew Stabelfeld
573177,Chad Stang
573179,Kurt Steinhauer
573180,Jake Stewart
573181,Brenden Stines
573182,Beau Stoker
573183,Ryan Stovall
573184,Pat Stover
573185,Dan Straily
573186,Marcus Stroman
573187,Cody Stubbs
573188,Tyler Sturdevant
573189,Ty Summerlin
573190,Kenny Swab
573191,Scott Swinson
573192,Matt Swynenberg
573193,Carlton Tanabe
573194,Dallas Tarleton
573195,Chad Taylor
573196,Zach Taylor
573197,Evan Teague
573198,Sean Teague
573199,Taylor Terrasas
573200,Aaron Terry
573201,Joe Terry
573202,Ricky Testa
573203,Jeffrey Tezak
573204,Caleb Thielbar
573205,Charles Thomas
573206,Derrick Thomas
573207,Zachary Thomas
573208,Michael Thompson
573209,Maxx Tissenbaum
573210,Raoul Torrez
573211,Mark Tracy
573212,Justin Trapp
573213,Steve Turnbull
573214,Taylor Vail
573215,Matt Valaika
573216,Eric Valdez
573217,Zac Varnell
573218,Rob Vaughn
573219,Kyle Vazquez
573220,Joe Velleggia
573221,Matt Vern
573222,Brian Vigo
573223,Greg Waddell
573224,Chris Wade
573225,Brady Wager
573226,Daniel Wagner
573227,Nick Wagner
573228,Jack Walker
573229,Tyler Wallace
573230,Brett Wallach
573231,Andrew Walter
573232,Zak Wasserman
573233,Benjamin Watkins
573235,Dakota Watts
573236,Matt Weaver
573237,Shaughn Webb
573238,Jeremy Wells
573239,David Wendt
573241,Brandon Whitby
573242,Ryan Wiegand
573243,Jacob Wiley
573244,Adam Wilk
573245,Bubby Williams
573246,Jake Williams
573247,Tyler Williams
573248,Andrew Wilson
573249,Daniel Wiltz
573250,Cory Wine
573251,Kevin Winn
573252,Travis Witherspoon
573253,Andrew Wolcott
573254,Coty Woods
573255,John Wooten
573256,Josh Worrell
573257,Rob Wort
573258,Wesley Wrenn
573259,Garen Wright
573261,Jordan Yallen
573262,Mike Yastrzemski
573263,Shane Zegarac
573264,Christopher Zagyi
573265,Nick Zaharion
573266,Devon Zenn
573269,Yan Olmo
573270,Saulo Alcantara
573288,Sean Killeen
573289,Drew Dominguez
573308,Shawn Arthur
573309,Bryan Martinez
573328,Jose Gonzalez
573348,Su-Min Jung
573349,Hak-Ju Lee
573350,Jae-Hoon Ha
573351,Mateo Monjardin
573352,Jose Lopez Cruz
573353,Jose Bernardo Lopez
573354,Ericdavis Marquez
573355,Mike LaLuna
573429,Ricardo Alverio
573430,Arsenio Morfe
573448,Jorge Serra
573449,Juan Gil
573468,Jason Stifler
573471,Nick Zaleski
573472,Justin Albert
573474,Denny Duron
573475,Santo De Jesus
573489,William Fransua
573490,Paul Chacin
573508,Yeraldo Fermin
573509,Kurt Wideman
573528,Jeremiah Sammy
573548,Yonalis Delgadillo
573568,Daley Cox
573570,J. D. Goryl
573571,Adam Spencer
573572,Chris Weimer
573573,Sean Williams
573574,Rafael Rodriguez
573575,Trent Baker
573576,Joel Torres
573577,Brennan Flick
573578,Andrew Romo
573579,Mitch Miller
573580,Connor Lind
573581,Jose Mota
573582,Nick Painz
573583,Brian Cloud
573584,Adys Portillo
573585,Jack Adams
573586,Lee Roberts
573587,Eric Shortell
573588,Alexis Fonseca
573589,Michael Ynoa
573590,Tae Kyung Ahn
573591,Jared Schrom
573592,Mike Terry
573593,Mike Dorantes
573594,Alberto Ruiz
573595,Nate White
573596,Pat Hoberg
573597,Gabe Morales
573599,Pat Baca
573600,Cody Hams
573608,Dan DeGeorge
573609,Tyler Oakes
573610,Seth Henry
573611,Cesare Angeloni
573612,Alejandro Barraza
573613,Billy Vopinek
573615,Miguel Suero
573617,Alan Santiago
573618,Jae Yun Kim
573619,Errol Hollinger
573620,Kable Hogben
573621,Andrew Bovich
573622,Jonathan Alia
573623,John Dao
573624,Zach See
573625,Brian Bistagne
573626,In Kyun Kang
573627,Kennys Vargas
573628,Matej Hejma
573629,Gary Helmick
573630,Jordan Cruz
573631,Fernando De Los Santos
573632,Nathan Driessen
573633,Chris Gonzalez
573634,Chris Tipton
573635,Ryan Doran
573636,Jonathan Garrett
573637,Mike Piazza
573638,Kyle Roberson
573639,Lorenzo Mendoza
573640,Jim Linger
573648,Wei Huang
573649,Jose Fulgencio
573650,Julio Morban
573651,Mitchell Fienemann
573652,Dinesh Patel
573653,Rinku Singh
573654,Julian Arballo
573655,Paul Heidler
573656,Buck Afenir
573657,Travis Simas
573659,Brian DeBrauwere
573660,Thomas Newsom
573661,Garis Pena
573662,Eric Gillam
573663,Daniel Carela
573664,Jimber Mueses
573665,Adam O'Neill
573666,Enmanuel Cedano
573667,Todd Van Steensel
573668,Juan Minaya
573669,Aderlin Rodríguez
573670,Robinson Lopez
573672,Guss Curtis
573673,Carlos Perez
573674,Geber Suniaga
573675,Dan Coury
573676,Mike Payne
573678,Jakub Sladek
573681,Joey Centanni
573682,Jason Hallerman
573683,Ramon Hernandez
573684,Ryan Clark
573685,Jerome Bailey
573687,Wilfredo Castanos
573688,Kelvin Lopez
573708,John Santiago
573709,Alejandro Villa
573728,Andrew Morton
573748,Boss Moanaroa
573768,Ramon De Jesus
573769,Jeremy Riggs
573770,Ryan Anthony
573788,Jefferson Gimenez
573829,Gavin Hanson
573830,Tyler Brundridge
573848,Ryan Gugel
573849,Danny Hernandez
573949,Charlie McCarthy
573968,Felix Martinez
573969,Eduardo Jorge
573988,Chris Affinito
573989,Vicente Cafaro
574008,Dennis Accomando
574009,David Anderson
574069,Favio Sanchez
574190,Henry Mejia
574191,Henry Mendez
574328,Danmar Salazar
574408,Chris Schmitt
574468,Jason Franzblau
574469,Matt Otteman
574488,Blake Felter
574529,Brett Savcha
574548,Tio McLean
574589,Don Umland
574608,Aaron Reynolds
574629,Bryson Namba
574630,Pedro Lora
574631,Billy Alvino
574632,Michael Manus
574633,Gregory Arias
574634,Moisses Ramirez
574648,Brandon Holloway
574688,Max Fearnow
574708,Felipe Gutierrez
574709,Taiwan Perry
574729,Luis Melgar
574831,Michael Choice
574836,Blake Forsythe
574846,Jeremy Schaffer
574847,Rob Segedin
574849,T. J. Walz
574850,Cody Wheeler
574860,Dane Ratajski
574861,Jordan Conley
574862,Alex Thieroff
574868,Sheng Cin Hung
574869,Ping Hung Chi
574870,Chih-Wei Hsu
574871,Jovan Pickett
574888,Santiago Nessy
574889,Santiago Huchin
574908,Joan Decena
574949,Nelson Curry
574968,Luis Rengel
574988,Philip Rorabaugh
575008,Jesus Solorzano
575028,Eliseo Aldazába
575048,Cesar Sanchez
575068,Alexander Martinez
575069,Kilby Pena
575070,Enderson Franco
575071,Yonathan Mejia
575088,Trey Rackel
575089,Nolan Cain
575091,Marshal Davis
575148,Jerry Baugess
575168,Carlos Medrano
575169,David Hernandez
575188,Gary Rodgers
575208,Roberto Ochoa
575228,Chris Hervey
575248,Andrew Huebner
575249,Juan Ciriaco
575268,Jerry Romero
575308,Nolan Moody
575309,Jose Dicent
575310,Zach Samuels
575311,Jeff Jones
575312,Austin Markel
575328,Efrain Inaga
575348,Jose Rosario
575408,Austin Stockfisch
575409,Gregory Lorenzo
575410,Cristian Araujo
575508,Ramon Flores
575509,Chris Hickman
575529,Raul Fortunato
575530,Carlos Jimenez
575588,Nelson Graham
575589,Starlin Rodriguez
575608,Dylan Child
575628,Angel Florentino
575629,Shane Livensparger
575630,Lalo Mendoza
575648,Wander Guillen
575688,Ben Leake
575768,Andres Frias
575769,Billy Gross
575770,Oliver Santos
575788,Adam Clerici
575789,Jimy Hernandez
575790,Victor Acosta
575828,Tyler Stampone
575908,Anthony Jackson
575928,Corey Adamson
575929,Willson Contreras
575930,Eduardo Gonzalez
575948,Andy Kainer
575968,Alexander Espiritu
576028,Jose Meraz
576029,Jacob Geglein
576030,Irving Jimenez
576068,Brock Piper
576108,Orlando Alfonso
576128,Alex Herrnberger
576148,Fermin Montanez
576168,Dalton Acord
576169,Wester Ramos
576188,Donald Brandt
576209,Daniel Harris
576228,Jorge Alcantara
576248,Gerardo Garcia
576268,Jonathan Rosado
576288,Jose Bautista
576392,John Barr
576393,Russell Brewer
576395,Casey Gaynor
576396,Dan Grovatt
576397,Jedd Gyorko
576403,Ryan Cuneo
576405,Brian Fletcher
576408,Stephen Harrold
576409,Kevin Munson
576412,Taylor Wall
576451,Wilner Jean-Luis
576452,Matt McKendry
576468,Randher Valdez
576469,Enyel Gonzalez
576488,Ryan Carle
576529,Ryan Rafferty
576548,Antonio Rivera
576568,Drew Graham
576648,Ryan Smith
576668,Mark Wyatt
576688,Mitch Quandt
576708,Erick Gonzalez
576768,Junior Gonzalez
576788,Dan Butler
576808,Luis Soto
576828,Jeremy Berg
576848,Pedro Acosta
576948,Glen Thomson
576968,Jose Pena
577009,Tyler Ramsey
577011,Kevin Rivers
577029,Chris Curley
577069,Mitch Tuandt
577208,Jack Frawley
577228,Randy Olhausen
577268,Luis Veras
577308,Kirk Clark
577328,Greg Johnson
577329,Jarrett Coker
577430,Jeff Klepacz
577448,Joan Montero
577468,Roberto Ortiz
577469,Jan Rehacek
577488,Napolian Spencer
577528,Larry Taylor
577568,Omar Llapur
577588,Jeff Wright
577590,Evan Wallace
577609,Gabriel Santana
577688,Jessie Zuber
577748,Jose Norberto
577749,George Rosa
577808,Yoan Gonzalez
577828,Doug Wogee
577848,Blake Felix
577849,Billy Kitchen
577869,Corey Mattea
577910,Ed Leopold
577929,Leonard Lorenzo
577948,Ryan Bealo
577968,Mike Cascioppo
577988,Jovan Hernandez
577990,Gerard Klepacz
578088,Derek Dibbens
578128,Shuta Tanaka
578148,Ron Scharff
578168,Joel Brinkman
578188,Drew Keough
578268,Tae-Hyeok Nam
578330,Mike Gallo
578348,Jim Leif
578408,Wayne Kraus
578428,Jose Iglesias
578548,Brian Riley
578568,Lino Martinez
578569,Cesar Perez
578570,Juniel Querecuto
578628,Chan Moon
578649,Franklin Moreno
578650,Yan Caripa
578651,Juan De La Cruz
578652,Richard Delgado
578654,Alejandro Rivas
578655,Gustavo Rojas
578656,Angel Hernandez
578658,Jairo Kelly
578659,Jorge Martinez
578660,Amiro Santana
578661,Juan Santana
578728,Hiroshi Katayama
578729,Ken Nishimura
578730,Toshiyuki Yanuki
578731,Javier Mendez
578910,Logan Duran
579008,Joel Santos
579009,Reggie Taylor
579010,Yasser Gómez
579011,Tetsuya Tani
579029,Oscar Escobar
579088,Gabriel Alfonzo
579208,Jose Mojica
579228,Luis Sabino
579268,Daisuke Yamai
579269,Takuya Asao
579328,Yusei Kikuchi
579330,Junior Guerrero
579488,Jose Hernandez
579588,Dionis Soriano
579629,Hugo Gutierrez
579748,Pedro Okuda
579761,Edgar Ferreira
579796,Manuel Callado
579799,Ryota Igarashi
